DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,team,match
0,1,0,112.66974,byplayer,0,0,61,0,0,0.0,YAHO_Balefrost,account.43fca7d109ad4af5a7be371fbf7904fe,0,1841.3821,0,0.0,0,888,0,669.44745,3,15,YAHO,1
0,0,0,99.630005,byplayer,0,0,64,0,0,0.0,SGD_Leo,account.7d6ed2ebecc347b8b2d50a889dd81fb2,0,0.0,0,0.0,0,226,0,93.45193,2,16,SGD,1
2,0,1,269.38998,byplayer,0,0,63,0,0,0.0,SGD_Jervis,account.95fe1b5acf204607aa30527d25e76a65,0,0.0,0,0.0,0,287,0,525.69104,3,16,SGD,1
0,0,0,0.0,byplayer,0,1,65,0,0,0.0,SGD_Shen,account.6b432867882c49e1b44b78361d763faa,0,0.0,0,0.0,0,225,0,145.61075,2,16,SGD,1
1,0,1,150.68614,byplayer,0,0,28,1,1,11.304859,SGD_Sophiya,account.80e936f003234afb88539652a8676243,1,0.0,0,0.0,0,268,0,240.0468,2,16,SGD,1
0,0,1,31.407501,alive,0,0,38,0,0,0.0,DNW_Salute,account.1984871ad77a43a0b8640ab369f85ad9,0,5096.5586,0,0.0,0,1146,0,1230.0731,5,1,DNW,2
1,1,4,145.51001,alive,0,2,15,1,1,20.90898,DNW_Lambu,account.c83b18ffa1cc45b79b36e4d89ce027da,1,3110.6057,0,0.0,0,1921,0,1799.7378,5,1,DNW,2
1,1,6,338.5575,alive,1,4,14,1,1,17.419573,DNW_HelleN,account.b4a29536bdc14ccfa0074ebeed6a1eb3,1,6303.4644,0,0.0,0,1921,0,1763.2134,4,1,DNW,2
0,0,12,371.3957,alive,0,5,16,1,1,18.891582,DNW_seoul,account.5f5bf0cda5ce4b2f8d62dc6e809b0e67,1,4861.237,0,0.0,0,1921,0,2194.797,7,1,DNW,2
1,2,3,163.09335,byplayer,0,2,39,0,0,0.0,TWIS_Lu,account.cd98427215a64216a09aa88eb9518463,0,4393.674,0,0.0,0,1910,0,1915.9268,9,2,TWIS,2
4,1,3,648.628,byplayer,2,1,2,3,4,46.718227,TWIS_Perfect1ks,account.58021bdf9f8447a6991f8f4267f9272e,0,4460.1646,0,0.0,0,1920,0,1891.7603,5,2,TWIS,2
1,2,0,317.18115,byplayer,0,0,18,1,1,28.237564,TWIS_BatulinS,account.4b793484904c42e9811a033ab8d58a07,1,4033.599,0,0.0,0,1841,0,1590.0305,5,2,TWIS,2
4,2,5,526.97394,byplayer,1,5,17,1,1,74.74687,TWIS_spyrro,account.7a8cb4e92b104e36b6f0ccd84ae617fc,1,4670.2754,0,0.0,0,1920,1,2011.639,4,2,TWIS,2
2,2,4,347.96548,byplayer,0,1,19,1,1,5.644686,GEX_ZhenNan,account.a94b16f6070a4b7ba05868e03c55ba28,0,7649.1987,0,0.0,0,1858,1,1386.6449,7,3,GEX,2
3,1,4,423.10822,byplayer,1,4,7,1,2,44.4698,GEX_YanLi,account.cd46f6c996be4b8aa8ea65d3fcc47a2c,0,7538.705,0,0.0,0,1858,0,1046.6106,4,3,GEX,2
2,1,3,395.17615,byplayer,1,4,4,2,3,285.25928,GEX_Savior,account.818e200882374fe39d9cc1b2dbba0578,2,7266.179,0,0.0,0,1858,0,1037.0006,3,3,GEX,2
3,1,2,271.17023,byplayer,0,3,20,1,1,115.18119,GEX_SSR,account.e0ea879965d847058f2272ea359e70b2,0,7107.8936,0,0.0,0,1846,0,1655.1542,6,3,GEX,2
0,0,6,97.670265,byplayer,0,2,21,1,1,294.819,KDF_EEND,account.736984c7a1234cf1884a2e5ce2cc625f,0,6751.332,0,0.0,0,1483,0,1788.016,6,4,KDF,2
2,0,3,420.80142,byplayer,3,1,3,3,4,117.58134,KDF_Akad,account.cd753efe68ff41a580e33b9680cc3552,1,8168.428,0,0.0,0,1483,0,1465.3746,4,4,KDF,2
2,1,2,361.93408,byplayer,0,0,22,1,1,19.575552,KDF_LashK,account.546ad9482fb247a185906f98b773fcbf,1,6855.195,0,0.0,0,1483,0,1823.7412,7,4,KDF,2
1,2,2,228.43327,byplayer,0,1,23,1,1,80.944534,KDF_Hikari,account.3ad6285c17524bb1a19f58086135df49,0,8010.5957,0,0.0,0,1483,0,1574.2756,5,4,KDF,2
1,1,7,192.0555,byplayer,0,3,40,0,0,0.0,NH_MMing,account.05f030c9b4ac4146bab9fbf829c9eed5,0,6444.892,0,0.0,0,1481,0,1639.9094,4,5,NH,2
0,0,8,0.0,byplayer,0,2,41,0,0,0.0,NH_HSmm,account.b269629011a54dd19d997d95cb5e6a65,0,6466.945,0,0.0,0,1450,0,1677.8313,5,5,NH,2
0,0,3,29.007866,byplayer,0,0,42,0,0,0.0,NH_Nannnnn,account.e8d048cf9cbb4ca0a191276930e71970,0,6193.491,0,0.0,0,1282,0,1256.9438,6,5,NH,2
1,1,8,208.1564,byplayer,0,6,24,1,1,27.82,NH_ZpYan1,account.4e1741c5668b4deb86011b191ca78da5,0,5667.5513,0,0.0,0,1481,0,2038.1735,4,5,NH,2
0,0,3,126.49303,byplayer,0,3,43,0,0,0.0,NAVI_alya,account.e727d6cb5fc94c73a8b02a930d842749,0,4625.123,0,0.0,0,1452,0,1673.6595,3,6,NAVI,2
0,0,3,181.98529,byplayer,0,2,26,1,1,74.81325,NAVI_xmpl,account.94686ebb1f3346288e767acfbefe65bc,0,4529.45,0,0.0,0,1431,0,1638.0872,2,6,NAVI,2
1,0,5,257.30032,byzone,0,0,25,1,1,40.04051,NAVI_ubah,account.1e80e980e0e745d482ec1a97a1a3766f,0,4849.256,0,0.0,0,1446,0,1648.4645,4,6,NAVI,2
1,0,3,321.3424,byzone,1,1,8,2,2,35.157368,NAVI_Mell,account.f8b1ee790de942c18a4ed6656681ff11,0,5285.2817,0,0.0,0,1476,0,1561.5804,3,6,NAVI,2
6,2,7,575.4012,byplayer,1,7,1,2,5,103.2945,OP_clib,account.17a15fa2fc0b4d76b5d78fa252c6345f,1,7736.642,0,0.0,0,1443,0,1495.4723,4,7,OP,2
1,2,2,203.64,byplayer,1,1,27,1,1,42.143887,OP_jeemzz,account.34f0204fbfd64ad6a93553ad7787baa9,0,7091.607,0,0.0,0,1104,0,961.0578,7,7,OP,2
2,2,3,344.77112,byplayer,1,4,9,1,2,141.4319,OP_vard,account.b0a229b01e3a480dab776f28f49bc3dc,0,6278.7344,0,0.0,0,1443,0,1192.7322,2,7,OP,2
0,1,7,76.27325,byplayer,0,5,44,0,0,0.0,OP_mxey,account.254d07ded40449b9a66e87ab0eb8bd95,0,7924.9336,0,0.0,0,1421,0,1482.9282,4,7,OP,2
1,1,4,234.4,byplayer,0,1,5,2,3,32.129353,YAHO_Poonage,account.6a340d4178dd42beb623578d5855ea36,0,7256.9146,0,0.0,0,1409,0,1087.6952,4,8,YAHO,2
1,1,0,201.67502,byplayer,0,1,29,1,1,203.53238,YAHO_Shinboi,account.e5b21608084242098dcece399ba25321,0,6844.232,0,0.0,0,1032,0,1239.3608,3,8,YAHO,2
0,0,2,0.0,byplayer,0,1,45,0,0,0.0,YAHO_sparkingg,account.c364e12996284e2abc48dc2605d5b866,0,5200.416,0,0.0,0,634,0,545.4304,4,8,YAHO,2
1,1,2,305.27866,byplayer,0,1,28,1,1,29.04614,YAHO_Balefrost,account.43fca7d109ad4af5a7be371fbf7904fe,0,5506.65,0,0.0,0,1409,0,1465.5687,4,8,YAHO,2
0,0,0,0.0,byplayer,0,0,47,0,0,0.0,T5_Pathompong,account.6784f447ca684c5fbd0946e9d7f48879,0,2898.9517,0,0.0,0,1401,0,1297.0717,5,9,T5,2
1,0,2,148.96591,byplayer,0,1,30,1,1,46.690792,T5_Excrozit,account.ad7bd03da780439cac19cb11bba33265,0,1751.9929,0,0.0,0,1399,0,1441.7968,4,9,T5,2
2,0,0,345.15833,byplayer,2,0,10,1,2,166.5173,T5_RossitedJR,account.a340fd345f7440acaaa4499ff4b05fc0,0,1544.1538,0,0.0,0,1401,0,1372.9346,2,9,T5,2
0,0,3,87.2301,byplayer,0,1,46,0,0,0.0,T5_RangerX,account.91a99cc95da940c6a431168fe93ce350,1,2069.8796,0,0.0,0,1401,0,1236.8486,4,9,T5,2
2,0,1,207.94368,byplayer,1,2,12,1,2,22.04594,SGD_Sophiya,account.80e936f003234afb88539652a8676243,0,0.0,0,0.0,0,375,0,514.51025,4,10,SGD,2
2,0,6,305.50586,byplayer,0,4,11,1,2,11.335038,SGD_Leo,account.7d6ed2ebecc347b8b2d50a889dd81fb2,2,2684.901,0,0.0,0,1369,0,1198.3604,6,10,SGD,2
0,0,6,98.10536,byplayer,0,8,48,0,0,0.0,SGD_Shen,account.6b432867882c49e1b44b78361d763faa,1,2872.6877,0,0.0,0,1043,0,1004.97516,7,10,SGD,2
0,0,1,175.02899,byplayer,0,1,49,0,0,0.0,SGD_Jervis,account.95fe1b5acf204607aa30527d25e76a65,0,0.0,0,0.0,0,263,0,257.96786,1,10,SGD,2
1,0,2,101.50005,byplayer,0,0,31,1,1,65.021965,CES_Himass,account.63a01db1cd0b4fbfb6db7a0d2cffa8ea,0,4522.545,0,0.0,0,856,0,925.183,4,11,CES,2
0,0,2,115.26826,byplayer,0,0,50,0,0,0.0,CES_Taikonn,account.b8aecbc4f6494171ad142e6953e4a7d1,0,5087.0186,0,0.0,1,937,0,783.01306,4,11,CES,2
0,0,2,0.0,byplayer,0,0,51,0,0,0.0,CES_YmCud,account.dc0f644cf7e34fb7adf9fb0d92027e27,0,4493.185,0,0.0,0,820,0,688.7904,5,11,CES,2
1,0,5,328.56284,byzone,0,4,6,1,3,258.32602,CES_HaiSaki,account.51b6c611c3074b92931900b75d6e8701,0,6072.2007,0,0.0,0,1355,0,1946.6926,6,11,CES,2
0,0,4,82.82654,byplayer,0,10,52,0,0,0.0,EIQ_ivas,account.1b87f3e5b54442338150273dac06eb56,0,7657.3467,0,169.15536,0,1167,0,1693.9348,7,12,EIQ,2
0,0,2,49.048004,byplayer,0,0,53,0,0,0.0,EIQ_Qbe,account.6c9aa409697f47258585e4a3bd5c5736,0,8047.668,0,0.0,0,889,0,740.0735,5,12,EIQ,2
1,1,2,246.42813,byplayer,0,0,55,0,0,0.0,EIQ_Naylup,account.a245f2c73e78494697c94e697d70fdf3,0,7425.395,0,0.0,0,852,0,761.12134,3,12,EIQ,2
0,0,2,0.0,byplayer,0,0,54,0,0,0.0,EIQ_Lukarux,account.1e070fd0fe1e436f8587b06eb158a523,0,7256.3105,0,0.0,0,853,0,822.8172,5,12,EIQ,2
0,0,2,0.0,byplayer,0,3,57,0,0,0.0,Tian_9,account.349363776e6a45a4b6ed12be42e369ca,0,4538.453,0,0.0,0,1133,0,1055.6318,4,13,Tian,2
0,0,1,99.49441,byplayer,0,2,58,0,0,0.0,Tian_Tang,account.e08918c479274c4e8a37da9b1dfa0f88,0,3902.9106,0,0.0,0,1126,0,755.9983,4,13,Tian,2
1,0,0,97.0,byplayer,0,0,56,0,0,0.0,Tian_Cui71,account.e362f22b329942e782d5b36c81dbd256,0,2745.2085,0,0.0,0,1133,0,1431.5875,4,13,Tian,2
0,0,3,10.331648,byplayer,0,0,59,0,0,0.0,Tian_77,account.ea7a7adeb7f146c691044b541d09c984,0,5618.7837,0,0.0,0,1122,0,607.9568,6,13,Tian,2
0,0,0,0.0,byplayer,0,0,61,0,0,0.0,BGP_2heart,account.18d7436f0708443596846fbd089335d6,0,4098.1514,0,0.0,0,645,0,903.5853,5,14,BGP,2
1,0,4,217.03075,byplayer,1,1,32,1,1,13.102134,BGP_Pio,account.af4ebf5cee8544fdac7e565802f61d9c,0,6056.7236,0,0.0,0,1107,0,1378.7689,6,14,BGP,2
0,1,2,0.0,byplayer,0,1,60,0,0,0.0,BGP_DG98,account.551ccde57dd14989aaab13d1d4f9af23,0,5668.7017,0,0.0,0,1107,0,1263.4176,3,14,BGP,2
0,0,4,124.80824,byplayer,0,1,33,1,1,209.66473,BGP_Seongjang,account.fc04bea8e8b44e30a7b43549ed26d625,0,5887.1094,0,0.0,0,1107,0,1160.1925,5,14,BGP,2
0,0,3,0.0,byplayer,0,0,63,0,0,0.0,22_v1n1,account.7404425d67ba440ead6f50ef6b2f8fa7,0,3285.4172,0,0.0,0,832,0,947.4026,4,15,22,2
2,1,2,147.20145,byplayer,1,4,13,1,2,71.51588,22_guizeera,account.fc06dbc86d4e4cd89b697f458c307493,0,1951.7987,0,0.0,0,942,0,1008.44556,5,15,22,2
0,0,0,47.342007,byplayer,0,0,62,0,0,0.0,22_Haven,account.7fb5d433762a4b47b28f0c74e358badd,0,3331.75,0,0.0,0,851,0,646.1078,5,15,22,2
1,0,3,126.674484,byplayer,0,1,34,1,1,83.7116,22_HazeteN,account.daed02e7b9c74c8ca3f01937fd93e2c4,0,2380.2427,0,0.0,0,866,0,729.67596,6,15,22,2
1,0,0,78.50053,byplayer,0,0,65,0,0,0.0,SQ_M1ME,account.90dfc6b7bffa4208a5e170d728aaa96c,0,0.0,0,0.0,0,315,0,517.505,5,16,SQ,2
1,0,0,207.56639,byplayer,0,5,36,1,1,17.894995,SQ_hwinn,account.c2666a64a02b4ccb99ec671c672d722c,0,0.0,0,0.0,0,365,0,273.67935,4,16,SQ,2
1,1,0,145.33,byplayer,0,2,64,0,0,0.0,SQ_TGLTN,account.5dd0957584e9439996c8970ff5d8e465,1,0.0,0,0.0,0,361,0,361.25598,3,16,SQ,2
2,0,2,154.99998,byplayer,1,1,35,1,1,57.59856,SQ_Shrimzy,account.6b78ae338da344bea26d6dd25188f95d,0,0.0,0,0.0,0,477,0,433.18155,4,16,SQ,2
2,3,5,488.45694,alive,1,5,9,1,2,340.72626,Tian_9,account.349363776e6a45a4b6ed12be42e369ca,0,5609.85,0,0.0,0,1771,0,1615.475,4,1,Tian,3
1,1,0,431.20853,alive,1,1,5,2,3,67.29574,Tian_Tang,account.e08918c479274c4e8a37da9b1dfa0f88,2,6244.2407,0,0.0,0,1771,0,1418.264,3,1,Tian,3
3,2,5,672.75336,alive,0,1,11,1,2,177.12012,Tian_Cui71,account.e362f22b329942e782d5b36c81dbd256,1,5162.222,0,0.0,0,1771,0,1843.3903,6,1,Tian,3
1,0,1,195.63441,alive,1,2,10,1,2,197.53766,Tian_77,account.ea7a7adeb7f146c691044b541d09c984,0,5169.5645,0,0.0,0,1771,0,931.9896,4,1,Tian,3
0,0,0,99.47432,byplayer,0,0,29,0,0,0.0,NH_ZpYan1,account.4e1741c5668b4deb86011b191ca78da5,0,607.0764,0,0.0,0,817,0,879.9114,5,2,NH,3
3,3,6,208.40192,byplayer,1,1,12,1,2,292.205,NH_Nannnnn,account.e8d048cf9cbb4ca0a191276930e71970,0,3318.4976,0,0.0,0,1771,0,2707.9556,4,2,NH,3
1,0,4,373.38034,byplayer,1,1,16,1,1,64.61862,NH_HSmm,account.b269629011a54dd19d997d95cb5e6a65,0,3010.1094,0,0.0,0,1771,0,2190.352,4,2,NH,3
3,1,7,803.51495,byplayer,0,2,3,3,5,243.6483,NH_MMing,account.05f030c9b4ac4146bab9fbf829c9eed5,0,2292.0913,0,0.0,0,1771,0,2265.7424,5,2,NH,3
3,1,7,563.7661,byplayer,2,2,6,2,3,170.72511,CES_Himass,account.63a01db1cd0b4fbfb6db7a0d2cffa8ea,1,5392.4463,0,0.0,0,1764,0,2268.0586,3,3,CES,3
2,1,7,272.4537,byplayer,0,3,17,1,1,29.871372,CES_Taikonn,account.b8aecbc4f6494171ad142e6953e4a7d1,0,5214.8237,0,0.0,0,1764,0,1869.5713,3,3,CES,3
3,2,3,198.09789,byplayer,0,3,31,0,0,0.0,CES_YmCud,account.dc0f644cf7e34fb7adf9fb0d92027e27,0,5386.8174,0,0.0,0,1483,0,1413.0314,5,3,CES,3
