DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,team,match
0,0,0,54.098373,byplayer,0,0,39,0,0,0.0,DAY_PuuChiwz,account.aa926bda70894a5597ce44e11faf5ae1,0,3174.1394,0,0.0,0,617,0,419.0049,2,3,DAY,3
0,0,4,414.1066,byplayer,0,6,38,0,0,0.0,DAY_Flash,account.cfe54eb81f1240108673bfa04304580d,0,9521.836,0,0.0,0,1654,0,1917.8636,5,3,DAY,3
2,1,5,308.31717,byplayer,0,5,10,1,2,27.059736,DAY_Belmoth,account.ca498222d9684d96ae46691459ae1035,0,9066.885,0,0.0,0,1662,0,1860.581,4,3,DAY,3
1,0,4,194.78539,byplayer,0,2,21,1,1,33.22929,DAY_Nourinz,account.77a9426605734fb197ad2f27012d098e,0,7159.595,0,0.0,0,1651,0,1570.2164,4,3,DAY,3
0,2,2,216.35942,byplayer,0,3,40,0,0,0.0,17_xwudd,account.be483b1d24c34bce9affba1f346a6679,0,2705.5488,0,0.0,0,1241,0,793.27435,3,4,17,3
2,2,6,489.786,byplayer,0,4,12,1,2,39.71876,17_shou,account.fbcd9114dda54349be8984db3a56a529,1,3290.1262,0,0.0,0,1397,0,1383.7416,5,4,17,3
2,1,6,426.9379,byplayer,0,4,11,2,2,45.001514,17_Lilghost,account.044fdaf796814b68a5be3eb2364d1729,1,3273.8928,0,0.0,0,1412,0,1703.228,5,4,17,3
1,2,4,355.0045,byplayer,1,2,22,1,1,28.128471,17_SuJiu,account.6c72b19fa5f84f6d8f057800fcb8c7e4,0,2754.11,0,87.52504,0,1398,0,1310.7688,5,4,17,3
3,0,2,400.92572,byplayer,0,0,13,1,2,53.43921,DNW_HelleN,account.5f850d6edddc41259bd1f739cd2ef648,0,2175.0237,0,0.0,0,1392,0,1712.6497,5,5,DNW,3
0,0,1,0.0,byplayer,0,0,41,0,0,0.0,DNW_Lambu,account.311a45ffdf0f454eb146bebbf2169573,0,1788.9443,0,0.0,0,911,0,1235.877,4,5,DNW,3
5,1,2,491.51117,byplayer,1,2,4,1,3,189.19289,DNW_Salute,account.d3bdf7ff059d49b39564b9294f6451ae,0,1999.071,0,0.0,0,1403,0,1719.9678,8,5,DNW,3
3,0,5,317.33667,byplayer,2,0,3,1,3,213.7507,DNW_seoul,account.43aebbb76237427d838017e09fee0711,0,2335.8088,0,0.0,0,1403,0,1986.6511,5,5,DNW,3
2,0,3,59.710464,byplayer,0,2,14,1,2,300.106,OP_vard,account.7dc38fb4885b4dcdaf6ae9ab773949b5,0,4851.4863,0,0.0,0,1257,0,1362.032,2,6,OP,3
0,2,5,267.83517,byplayer,0,1,42,0,0,0.0,OP_mxey,account.b5205dc056b8454d912beef9dc797bf9,0,4661.5356,0,0.0,0,1387,0,1437.3853,5,6,OP,3
0,0,2,139.90785,byplayer,0,0,23,1,1,223.33984,OP_clib,account.81f01a8db8bb4e6ebe1c7e3952dc5871,0,5426.5645,0,0.0,0,1288,0,1221.3704,5,6,OP,3
0,0,0,0.0,byplayer,0,0,43,0,0,0.0,OP_jeemzz,account.79106b57d5884c91a2f6f9e5d0c5e9d4,0,4832.4136,0,0.0,0,496,0,229.32404,4,6,OP,3
2,1,5,327.55566,byplayer,0,4,44,0,0,0.0,NAVI_alya,account.324e82760e13456bbffb2c0702c2e945,0,7463.1836,0,0.0,0,1156,0,639.2318,3,7,NAVI,3
0,1,5,229.02176,byplayer,0,9,24,1,1,192.41496,NAVI_ubah,account.63bc86b07068499190e11cb0e1e9d516,1,7369.112,0,0.0,0,1159,0,580.5132,3,7,NAVI,3
0,0,4,26.056828,byplayer,0,8,45,0,0,0.0,NAVI_Mell,account.db97ab142d4748e694dd3fe24222efdb,0,7160.589,0,0.0,0,1151,0,734.6685,4,7,NAVI,3
4,0,3,453.7999,byplayer,0,12,1,3,5,122.05801,NAVI_xmpl,account.ba5311c89cd04394938935a9afa23a65,1,7376.265,0,0.0,0,1349,0,942.8452,3,7,NAVI,3
0,0,2,0.0,byplayer,0,1,46,0,0,0.0,FaZe_Aitzy,account.d6769b94f5b84589a6a706d77edec3c4,0,8417.816,0,0.0,0,1305,0,1528.9604,5,8,FaZe,3
3,0,4,248.25569,byplayer,0,0,5,1,3,122.30702,FaZe_Fexx,account.0d211f1fa8fd4d17823c98be5d693ac4,0,9850.651,0,0.0,0,1322,0,1377.2523,5,8,FaZe,3
1,2,2,195.74432,byplayer,0,1,15,1,2,65.19178,FaZe_D1gg3r1,account.be21a1914543479f82536578cbb62929,0,7950.983,0,0.0,0,1317,0,1150.2343,3,8,FaZe,3
0,0,2,29.105999,byplayer,0,0,25,1,1,119.472755,FaZe_Gustav,account.ba4dcfc4247641e2bef7e102fa19eaf5,0,7459.379,0,0.0,0,1328,0,1371.4656,4,8,FaZe,3
0,0,1,22.299694,byplayer,0,1,48,0,0,0.0,CES_HaiSaki,account.513a778d5f1049be8115ff55a6f6a97b,0,4700.784,0,38.81667,0,1081,0,1780.3873,4,9,CES,3
0,0,2,202.4688,byplayer,1,0,26,1,1,13.126312,CES_Taikonn,account.89d7fbb673264d988c0726054fb021a2,1,5320.4663,0,39.190903,0,1291,0,1549.4424,4,9,CES,3
0,0,4,22.193363,byplayer,0,4,47,0,0,0.0,CES_Himass,account.14d7d7472027408faffd2848885ad89e,1,5068.7095,0,41.223644,0,1288,0,1964.571,4,9,CES,3
0,0,3,98.74999,byplayer,1,8,27,1,1,398.4569,CES_Sololzy,account.00ea83d7b05b405fb7714d20b0d73228,0,5452.6895,0,39.857,0,1291,0,1409.0084,3,9,CES,3
0,0,8,117.469,byplayer,0,8,50,0,0,0.0,YAHO_Balefrost,account.160f42b27b98487ab02faad039c1cfe1,0,4385.3228,0,0.0,0,1256,0,1164.99,6,10,YAHO,3
0,1,3,315.54575,byplayer,0,5,49,0,0,0.0,YAHO_sparkingg,account.51e478d83bfb4084bd3a336f519aae95,0,6006.8467,0,0.0,0,1256,0,706.93884,3,10,YAHO,3
0,0,1,0.0,byplayer,0,7,51,0,0,0.0,YAHO_Poonage,account.55755dd6b79e457ea23c25809980e806,0,5101.783,0,0.0,0,671,0,442.16223,5,10,YAHO,3
1,0,8,197.84084,byplayer,2,4,16,1,2,136.01805,YAHO_Shinboi,account.fd002b9cf2744b4cb296fa1d4a98c6d5,0,5334.2144,0,0.0,0,1256,1,964.6166,7,10,YAHO,3
0,0,6,284.6666,byplayer,0,8,28,1,1,14.483332,EIQ_Qbe,account.7bf189f560e24e43b9be7b74333fd931,0,1908.7404,0,0.0,0,1211,0,942.78143,2,11,EIQ,3
3,1,4,259.8632,byzone,1,5,17,1,2,21.246147,EIQ_Naylup,account.7cf7d92744ee4b5aa14bd60bf2a3626b,1,1242.4517,0,0.0,0,1072,0,919.70953,5,11,EIQ,3
1,1,2,210.88162,byplayer,1,0,18,1,2,42.498035,EIQ_Lukarux,account.328cbdc81ddf450fafc2432e3f7f3da4,0,1275.3363,0,0.0,0,1040,0,798.34265,6,11,EIQ,3
0,1,3,151.66219,byplayer,0,1,52,0,0,0.0,EIQ_ivas,account.425beae7fa9d409bbe07568010f55181,0,2289.0808,0,0.0,0,1046,0,633.08563,3,11,EIQ,3
0,0,1,0.0,byplayer,0,0,55,0,0,0.0,QM_DaNte,account.726610ed4e384ccea442b02e601be327,0,7447.567,0,0.0,0,1040,0,641.8585,4,12,QM,3
0,1,2,79.335,byplayer,0,1,54,0,0,0.0,QM_HoBBitEz,account.4fbd5a8236b54beaab4fc9f606260965,0,6269.061,0,0.0,0,1117,0,957.76196,3,12,QM,3
0,0,2,12.668875,byplayer,0,1,53,0,0,0.0,QM_F1lfirst,account.e59e5914ee7b45499702b0632aaeaee5,1,6796.16,0,0.0,0,1117,0,1056.0183,4,12,QM,3
1,0,1,264.61194,byplayer,1,0,29,1,1,259.339,QM_ADOUZ1E,account.46808f45b4834bcb9e91751a3df9aceb,0,6560.178,0,0.0,0,1061,0,867.02765,4,12,QM,3
3,1,3,297.73895,byplayer,1,1,19,1,2,235.929,TMA_Xiaoha1xxxx,account.a66ea3e14f5a4b94a9bd8eeb01e7bc99,0,9044.06,0,0.0,0,1107,0,1178.1034,3,13,TMA,3
3,0,6,347.83762,byplayer,2,0,20,2,2,37.380215,TMA_LuLualways,account.88f69f9f883e475ba141afc5cdcfa2ed,0,9162.704,0,0.0,0,1106,0,966.53455,3,13,TMA,3
1,0,3,128.05145,byplayer,0,1,30,1,1,255.74054,TMA_CRAZY112,account.39cefaacd918414cb365cefa6d596f8d,0,9308.795,0,0.0,0,1107,0,767.45123,4,13,TMA,3
0,1,1,138.41881,byplayer,0,1,56,0,0,0.0,TMA_YUPPIE,account.136f97755ea04150adb72686d5d80398,0,7591.5156,0,0.0,0,993,0,650.7885,4,13,TMA,3
1,1,4,53.500057,byplayer,0,1,57,0,0,0.0,TE_DuCkHjeUz,account.52abce092f5844af8cec49e8a064c8d2,0,2764.964,0,0.0,0,1056,0,856.3654,6,14,TE,3
0,0,0,0.0,byplayer,0,0,59,0,0,0.0,TE_Leviz,account.f9cd747bad7444a791b47b38baa99e48,0,1224.5494,0,0.0,0,204,0,34.95035,2,14,TE,3
0,0,1,0.0,byplayer,0,1,58,0,0,0.0,TE_777,account.6c5f7c1fe9094517bc4368b920b7ea69,0,4543.6353,0,0.0,0,805,0,743.0256,5,14,TE,3
2,2,3,234.74821,byplayer,0,2,31,1,1,31.368713,TE_Smell,account.c6f43909d033401d8efa6ca75a804b04,0,3367.4263,0,0.0,0,1056,0,664.9137,4,14,TE,3
0,0,2,64.9942,byplayer,0,0,60,0,0,0.0,KDF_LashK,account.18a578577b6343e0ba02958e7228b680,0,6254.6006,0,51.28783,0,1002,0,757.14307,4,15,KDF,3
1,0,1,67.58176,byplayer,1,1,32,1,1,6.3992686,KDF_EEND,account.296ae73a09144f949505b831843253ca,0,5923.5713,0,0.0,0,1002,0,879.4952,6,15,KDF,3
0,1,3,95.8872,byplayer,0,0,61,0,0,0.0,KDF_Akad,account.1139a3f17e8e478c9bf6e4ff982341ee,0,6335.9067,0,0.0,0,1002,0,809.7436,3,15,KDF,3
0,0,1,40.29328,byplayer,0,0,62,0,0,0.0,KDF_Hikari,account.05e75b5790664e59a518a15e5e0afe8e,0,7093.74,0,61.609352,0,983,0,825.18365,5,15,KDF,3
0,0,0,0.0,byplayer,0,0,66,0,0,0.0,WC_Ykikamucow,account.257ebd9a9e044d75a4bdaf6ef7334d68,0,3191.5693,0,0.0,0,668,0,461.02158,2,16,WC,3
0,0,3,124.92595,byplayer,0,1,63,0,0,0.0,WC_GregShotGG,account.7de92369fe4f4f24874d719a4bf6895d,0,2988.074,0,0.0,0,898,0,826.836,5,16,WC,3
0,0,1,0.0,byplayer,0,3,65,0,0,0.0,WC_Adam,account.6d861d09565241f5b2f4eda11744468d,0,2174.6619,0,0.0,0,880,0,577.6945,4,16,WC,3
0,0,0,67.62782,byplayer,0,0,64,0,0,0.0,WC_nicoos,account.385216b5ffe54340951c5a9bebd532e4,0,2574.2139,0,0.0,0,886,0,531.8707,6,16,WC,3
3,2,2,758.7767,alive,2,1,3,1,4,127.38651,TWIS_Lu,account.e38f365512844e41a3c47995948d46cb,0,2734.6853,0,0.0,0,1812,2,1757.5219,5,1,TWIS,4
3,4,7,692.7887,alive,0,3,12,2,2,108.76173,TWIS_spyrro,account.caf93e0eb8804b478a6a4b2d4d69f54f,0,2870.7444,0,0.0,0,1812,1,1812.8785,5,1,TWIS,4
2,3,7,545.9407,alive,0,7,28,0,0,0.0,TWIS_Perfect1ks,account.806c51ce23634e02ace2089773349500,0,2092.759,0,0.0,0,1808,0,1740.898,5,1,TWIS,4
2,2,6,886.2154,alive,2,9,1,2,5,236.33443,TWIS_BatulinS,account.261d2f43ea804464afd413351639f531,1,2848.3123,0,0.0,0,1812,0,1529.1753,7,1,TWIS,4
5,2,5,699.87805,byplayer,0,7,13,1,2,137.975,17_xwudd,account.be483b1d24c34bce9affba1f346a6679,0,1416.7539,0,0.0,0,1812,0,1677.3413,4,2,17,4
0,0,7,77.73354,byplayer,0,7,18,1,1,36.263165,17_Lilghost,account.044fdaf796814b68a5be3eb2364d1729,0,1153.3696,0,0.0,0,1778,0,2206.2273,9,2,17,4
3,1,7,443.04926,byplayer,2,3,14,1,2,104.77431,17_SuJiu,account.6c72b19fa5f84f6d8f057800fcb8c7e4,2,1851.8933,0,0.0,0,1812,0,1641.4574,6,2,17,4
0,0,3,221.5969,byplayer,0,3,29,0,0,0.0,17_shou,account.fbcd9114dda54349be8984db3a56a529,0,1766.196,0,0.0,0,1513,0,1196.8551,6,2,17,4
1,0,3,271.8758,byplayer,0,3,30,0,0,0.0,QM_DaNte,account.726610ed4e384ccea442b02e601be327,0,6955.1567,0,0.0,0,1684,0,1476.8381,3,3,QM,4
0,0,6,348.67697,byplayer,0,10,19,1,1,57.188477,QM_ADOUZ1E,account.46808f45b4834bcb9e91751a3df9aceb,3,4639.713,0,0.0,0,1683,0,2676.1548,5,3,QM,4
0,0,4,44.557014,byplayer,0,1,31,0,0,0.0,QM_HoBBitEz,account.4fbd5a8236b54beaab4fc9f606260965,0,5690.4224,0,0.0,0,1462,0,1696.9194,6,3,QM,4
3,0,4,695.4587,byplayer,2,4,5,1,3,256.38565,QM_F1lfirst,account.e59e5914ee7b45499702b0632aaeaee5,0,6036.0396,0,0.0,0,1684,0,1872.1335,5,3,QM,4
0,0,0,110.54636,byplayer,0,1,32,0,0,0.0,KDF_Hikari,account.05e75b5790664e59a518a15e5e0afe8e,0,6789.1445,0,0.0,0,1635,0,939.05383,5,4,KDF,4
0,0,1,0.0,byplayer,0,1,35,0,0,0.0,KDF_LashK,account.18a578577b6343e0ba02958e7228b680,0,7030.916,0,0.0,0,925,0,619.98254,5,4,KDF,4
0,0,0,0.0,byplayer,0,0,34,0,0,0.0,KDF_Akad,account.1139a3f17e8e478c9bf6e4ff982341ee,0,7251.5684,0,0.0,0,938,0,624.26184,4,4,KDF,4
1,0,7,106.02911,byplayer,0,3,33,0,0,0.0,KDF_EEND,account.296ae73a09144f949505b831843253ca,0,4806.7817,0,0.0,1,1635,0,1236.4043,4,4,KDF,4
2,2,6,351.343,byplayer,1,4,4,1,4,158.89821,NAVI_Mell,account.db97ab142d4748e694dd3fe24222efdb,1,6636.812,0,0.0,0,1607,0,1258.7886,6,5,NAVI,4
3,1,7,335.44913,byplayer,1,2,7,1,3,71.64571,NAVI_ubah,account.63bc86b07068499190e11cb0e1e9d516,0,7594.9614,0,0.0,1,1437,0,1088.7135,4,5,NAVI,4
1,1,0,149.48318,byplayer,0,0,36,0,0,0.0,NAVI_alya,account.324e82760e13456bbffb2c0702c2e945,0,6491.0986,0,0.0,0,862,0,474.10605,4,5,NAVI,4
2,0,8,308.70752,byplayer,1,5,6,1,3,173.96783,NAVI_xmpl,account.ba5311c89cd04394938935a9afa23a65,1,7044.72,0,0.0,0,1607,0,999.93164,5,5,NAVI,4
1,2,5,294.276,byplayer,0,5,38,0,0,0.0,eU_Relo,account.ebd15758ff364ae490ae8d85b9b33c08,0,5740.9883,0,0.0,0,1499,0,1456.8081,7,6,eU,4
0,0,8,271.30127,byplayer,0,5,37,0,0,0.0,eU_Kickstart,account.6a886e58e2ea4c6e9f0092fbc3a4de9b,0,7729.237,0,0.0,0,1587,0,1272.6859,4,6,eU,4
1,0,5,401.49722,byplayer,0,2,15,1,2,172.02475,eU_Fludd,account.ce4a08811bee48a2a75851fe6545df8c,0,7423.24,0,0.0,0,1587,0,1600.8254,4,6,eU,4
1,0,1,8.212507,byplayer,0,0,20,1,1,19.067665,eU_Snakers,account.352e546623ae4b2c902068825a5c99af,0,5775.471,0,0.0,0,866,0,633.61993,5,6,eU,4
0,0,7,85.74644,byplayer,0,14,39,0,0,0.0,YAHO_Poonage,account.55755dd6b79e457ea23c25809980e806,2,6222.865,0,0.0,0,1578,0,2174.6558,4,7,YAHO,4
0,1,2,194.74802,byplayer,0,1,21,1,1,110.494484,YAHO_sparkingg,account.51e478d83bfb4084bd3a336f519aae95,2,5059.9204,0,0.0,0,1514,0,1474.7355,5,7,YAHO,4
0,0,3,345.8841,byplayer,0,4,40,0,0,0.0,YAHO_Balefrost,account.160f42b27b98487ab02faad039c1cfe1,0,6119.0566,0,0.0,0,1518,1,1155.7832,3,7,YAHO,4
2,0,5,229.84882,byplayer,3,12,8,1,3,274.34866,YAHO_Shinboi,account.fd002b9cf2744b4cb296fa1d4a98c6d5,0,6152.4204,0,0.0,0,1493,0,1804.448,4,7,YAHO,4
0,0,0,0.0,byplayer,0,0,43,0,0,0.0,TE_DuCkHjeUz,account.52abce092f5844af8cec49e8a064c8d2,0,3771.3806,0,0.0,0,696,0,608.0993,4,8,TE,4
4,0,5,458.07776,byzone,1,6,9,3,3,50.50587,TE_777,account.6c5f7c1fe9094517bc4368b920b7ea69,1,4364.637,0,0.0,0,1366,0,1682.29,9,8,TE,4
0,1,4,57.809998,byplayer,0,2,42,0,0,0.0,TE_Smell,account.c6f43909d033401d8efa6ca75a804b04,0,3685.9578,0,0.0,0,1083,0,1126.4844,3,8,TE,4
0,0,5,173.94913,byplayer,0,1,41,0,0,0.0,TE_Leviz,account.f9cd747bad7444a791b47b38baa99e48,0,3849.723,0,0.0,0,1181,0,819.92773,4,8,TE,4
1,2,1,186.74266,byplayer,0,0,45,0,0,0.0,OP_mxey,account.b5205dc056b8454d912beef9dc797bf9,0,1358.5077,0,0.0,0,670,0,1004.9983,4,9,OP,4
4,1,4,552.1938,byzone,2,2,2,2,5,452.989,OP_clib,account.81f01a8db8bb4e6ebe1c7e3952dc5871,1,2125.583,0,0.0,0,1175,0,1884.5001,7,9,OP,4
3,1,5,495.30423,byplayer,1,3,10,2,3,52.78322,OP_vard,account.7dc38fb4885b4dcdaf6ae9ab773949b5,2,1995.8657,0,0.0,0,1244,0,1441.3159,3,9,OP,4
0,1,7,198.89587,byplayer,0,4,44,0,0,0.0,OP_jeemzz,account.79106b57d5884c91a2f6f9e5d0c5e9d4,0,2102.1326,0,0.0,0,1242,0,1604.9695,7,9,OP,4
0,0,3,0.0,byplayer,0,1,46,0,0,0.0,WC_nicoos,account.385216b5ffe54340951c5a9bebd532e4,0,6065.0557,0,0.0,0,1225,0,952.76294,5,10,WC,4
0,0,2,0.0,byplayer,0,0,47,0,0,0.0,WC_GregShotGG,account.7de92369fe4f4f24874d719a4bf6895d,0,4431.8096,0,0.0,0,877,0,747.9459,6,10,WC,4
0,0,0,0.0,byplayer,0,0,49,0,0,0.0,WC_Ykikamucow,account.257ebd9a9e044d75a4bdaf6ef7334d68,0,5282.314,0,0.0,0,724,0,499.31375,4,10,WC,4
0,0,0,38.745,byplayer,0,0,48,0,0,0.0,WC_Adam,account.6d861d09565241f5b2f4eda11744468d,0,5397.412,0,0.0,0,726,0,653.8073,5,10,WC,4
0,0,2,87.14397,byplayer,0,1,50,0,0,0.0,DNW_Lambu,account.311a45ffdf0f454eb146bebbf2169573,0,1566.0917,0,0.0,0,1155,0,861.99005,4,11,DNW,4
2,0,1,390.3392,byplayer,0,2,22,1,1,129.44353,DNW_Salute,account.d3bdf7ff059d49b39564b9294f6451ae,0,3035.463,0,0.0,0,1178,0,1253.2633,5,11,DNW,4
0,0,0,0.0,byplayer,0,0,51,0,0,0.0,DNW_HelleN,account.5f850d6edddc41259bd1f739cd2ef648,0,2120.7202,0,0.0,0,482,0,353.4213,7,11,DNW,4
2,0,4,423.08078,byplayer,0,1,16,1,2,206.31743,DNW_seoul,account.43aebbb76237427d838017e09fee0711,0,891.3731,0,0.0,0,1174,0,1474.126,8,11,DNW,4
1,1,5,246.12506,byzone,0,3,53,0,0,0.0,TMA_CRAZY112,account.39cefaacd918414cb365cefa6d596f8d,1,3933.9707,0,0.0,0,1137,0,1604.9176,6,12,TMA,4
2,0,4,320.6314,byplayer,0,3,17,1,2,51.834072,TMA_LuLualways,account.88f69f9f883e475ba141afc5cdcfa2ed,1,3346.674,0,0.0,0,1150,0,1840.9435,3,12,TMA,4
1,0,7,27.44964,byplayer,0,2,23,1,1,3.5302103,TMA_YUPPIE,account.136f97755ea04150adb72686d5d80398,2,4318.931,0,0.0,0,1150,0,1194.3774,6,12,TMA,4
0,1,2,146.3875,byplayer,0,5,52,0,0,0.0,TMA_Xiaoha1xxxx,account.a66ea3e14f5a4b94a9bd8eeb01e7bc99,0,3307.4004,0,0.0,0,1150,0,1577.3735,4,12,TMA,4
0,1,1,76.56,byplayer,0,0,54,0,0,0.0,DAY_Belmoth,account.ca498222d9684d96ae46691459ae1035,0,6625.1206,0,0.0,0,1072,0,1082.6116,6,13,DAY,4
0,0,2,94.36392,byplayer,0,0,56,0,0,0.0,DAY_PuuChiwz,account.aa926bda70894a5597ce44e11faf5ae1,0,5852.483,0,0.0,0,1072,0,1082.0281,7,13,DAY,4
0,0,2,44.17691,byplayer,0,0,57,0,0,0.0,DAY_Flash,account.cfe54eb81f1240108673bfa04304580d,0,7345.4307,0,0.0,0,1072,0,880.30994,5,13,DAY,4
2,1,1,152.71855,byplayer,0,1,55,0,0,0.0,DAY_Nourinz,account.77a9426605734fb197ad2f27012d098e,0,7322.007,0,0.0,0,1072,0,1084.8423,5,13,DAY,4
2,0,3,216.3598,byplayer,0,3,59,0,0,0.0,CES_Himass,account.14d7d7472027408faffd2848885ad89e,0,3383.8418,0,0.0,0,953,0,726.5399,6,14,CES,4
0,0,0,102.96788,byplayer,0,0,58,0,0,0.0,CES_Sololzy,account.00ea83d7b05b405fb7714d20b0d73228,1,3097.2737,0,0.0,0,974,0,962.99884,4,14,CES,4
0,0,0,37.431744,byplayer,0,0,61,0,0,0.0,CES_Taikonn,account.89d7fbb673264d988c0726054fb021a2,0,3143.373,0,0.0,0,634,0,577.9433,2,14,CES,4
0,0,0,62.730003,byplayer,0,0,60,0,0,0.0,CES_HaiSaki,account.513a778d5f1049be8115ff55a6f6a97b,0,2642.6504,0,0.0,0,646,0,1005.7731,4,14,CES,4
1,0,1,124.00746,byplayer,0,0,64,0,0,0.0,EIQ_Naylup,account.7cf7d92744ee4b5aa14bd60bf2a3626b,0,601.6443,0,0.0,0,742,0,1143.0818,7,15,EIQ,4
0,0,4,42.070114,byplayer,0,3,62,0,0,0.0,EIQ_Qbe,account.7bf189f560e24e43b9be7b74333fd931,0,395.28152,0,0.0,0,904,0,1344.0637,5,15,EIQ,4
0,0,2,65.009995,byplayer,0,2,63,0,0,0.0,EIQ_ivas,account.425beae7fa9d409bbe07568010f55181,0,692.95917,0,0.0,0,864,0,1000.0783,5,15,EIQ,4
4,0,2,337.8105,byplayer,2,3,11,2,3,25.687355,EIQ_Lukarux,account.328cbdc81ddf450fafc2432e3f7f3da4,0,703.01556,0,0.0,0,904,0,1355.7657,8,15,EIQ,4
1,0,0,26.200003,byplayer,0,0,65,0,0,0.0,FaZe_Aitzy,account.d6769b94f5b84589a6a706d77edec3c4,0,1737.7933,0,0.0,0,865,0,1037.9016,6,16,FaZe,4
0,1,1,76.26,byplayer,0,0,66,0,0,0.0,FaZe_Gustav,account.ba4dcfc4247641e2bef7e102fa19eaf5,0,5225.266,0,0.0,0,865,0,975.43604,6,16,FaZe,4
1,0,2,175.60721,byplayer,0,1,24,1,1,20.845985,FaZe_D1gg3r1,account.be21a1914543479f82536578cbb62929,0,3785.4382,0,0.0,0,865,0,734.9886,4,16,FaZe,4
1,0,1,191.38358,byplayer,0,0,25,1,1,87.05445,FaZe_Fexx,account.0d211f1fa8fd4d17823c98be5d693ac4,0,4242.3477,0,0.0,0,629,0,957.91,5,16,FaZe,4
2,1,2,200.31741,alive,0,0,14,1,1,45.71934,17_xwudd,account.be483b1d24c34bce9affba1f346a6679,2,1903.0565,0,0.0,0,1773,0,1668.1045,5,1,17,5
4,4,5,672.8765,alive,2,2,2,2,5,211.29694,17_Lilghost,account.044fdaf796814b68a5be3eb2364d1729,1,3633.0369,0,0.0,0,1784,0,1740.6251,5,1,17,5
4,4,10,813.4336,alive,1,9,1,2,6,168.71762,17_shou,account.fbcd9114dda54349be8984db3a56a529,2,2782.695,0,0.0,0,1784,2,1895.4904,3,1,17,5
4,2,9,486.51944,alive,0,6,5,1,2,174.17969,17_SuJiu,account.6c72b19fa5f84f6d8f057800fcb8c7e4,0,2206.421,0,0.0,0,1784,0,1814.9226,4,1,17,5
1,0,0,84.825485,byplayer,0,0,41,0,0,0.0,WC_Adam,account.6d861d09565241f5b2f4eda11744468d,0,5160.706,0,0.0,0,1405,0,1184.1385,6,2,WC,5
1,0,6,659.5092,byplayer,0,1,15,1,1,15.11921,WC_GregShotGG,account.7de92369fe4f4f24874d719a4bf6895d,0,5398.5806,0,0.0,0,1784,0,1610.7812,6,2,WC,5
1,0,2,220.56596,byplayer,0,7,40,0,0,0.0,WC_Ykikamucow,account.257ebd9a9e044d75a4bdaf6ef7334d68,0,5296.628,0,0.0,0,1784,0,2024.2262,4,2,WC,5
3,0,4,381.16006,byplayer,1,11,6,1,2,238.91757,WC_nicoos,account.385216b5ffe54340951c5a9bebd532e4,1,6111.382,0,0.0,0,1784,1,1584.6824,4,2,WC,5
1,2,5,555.36426,byzone,0,4,8,1,2,88.79496,eU_Kickstart,account.6a886e58e2ea4c6e9f0092fbc3a4de9b,3,8334.996,0,0.0,0,1751,0,1537.8612,3,3,eU,5
0,0,9,261.61462,byplayer,0,8,16,1,1,355.99567,eU_Snakers,account.352e546623ae4b2c902068825a5c99af,1,8818.643,0,0.0,0,1751,0,1342.841,4,3,eU,5
0,1,5,251.79837,byplayer,1,2,7,1,2,172.56067,eU_Fludd,account.ce4a08811bee48a2a75851fe6545df8c,0,7848.819,0,0.0,0,1751,0,1659.2909,5,3,eU,5
0,0,3,0.0,byplayer,0,2,42,0,0,0.0,eU_Relo,account.ebd15758ff364ae490ae8d85b9b33c08,0,10530.441,0,0.0,0,1216,0,806.0189,3,3,eU,5
0,1,4,127.03613,byplayer,0,3,17,1,1,41.88274,NAVI_ubah,account.63bc86b07068499190e11cb0e1e9d516,1,6502.471,0,0.0,0,1468,0,699.89056,4,4,NAVI,5
1,0,1,137.97711,byplayer,0,1,18,1,1,39.244762,NAVI_Mell,account.db97ab142d4748e694dd3fe24222efdb,0,4582.502,0,0.0,0,839,0,958.0199,8,4,NAVI,5
2,0,6,359.75696,byplayer,0,6,43,0,0,0.0,NAVI_alya,account.324e82760e13456bbffb2c0702c2e945,2,7673.8086,0,0.0,0,1640,0,926.9148,4,4,NAVI,5
1,2,5,195.365,byplayer,0,4,9,1,2,120.37527,NAVI_xmpl,account.ba5311c89cd04394938935a9afa23a65,0,5378.7656,0,0.0,0,1478,0,962.3487,8,4,NAVI,5
1,0,2,84.0,byplayer,0,1,19,1,1,61.830875,TMA_YUPPIE,account.136f97755ea04150adb72686d5d80398,0,5547.9316,0,0.0,0,1489,0,1140.7117,6,5,TMA,5
3,1,4,373.47516,byplayer,0,1,3,2,3,64.025085,TMA_LuLualways,account.88f69f9f883e475ba141afc5cdcfa2ed,0,6881.3823,0,0.0,0,1619,1,1786.6609,3,5,TMA,5
0,0,5,203.27939,byplayer,0,5,44,0,0,0.0,TMA_CRAZY112,account.39cefaacd918414cb365cefa6d596f8d,0,5723.7627,0,0.0,0,1508,0,1581.4031,7,5,TMA,5
0,1,3,412.27786,byplayer,0,2,45,0,0,0.0,TMA_Xiaoha1xxxx,account.a66ea3e14f5a4b94a9bd8eeb01e7bc99,0,5250.7773,0,0.0,0,1488,1,1478.9844,5,5,TMA,5
